Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
-3.727,-50.002,-316.919,-339.073,-18.001,-20.853,-59.912,-62.496,-22.245,-12.64,-20.923,-14.397,-24.671,-21.474,-23.822,-31.691,24.633,13.043,-16.254,-6.685,-2.116,-15.858,-22.967,4.702,-81.021,-23.227,-2.855,-34.763,-212.767,2
4.474,-23.312,-294.573,-309.02,6.095,4.271,-73.172,-29.646,-1.218,6.84,-2.459,-2.087,-6.715,-4.034,-6.892,-20.901,34.342,24.813,2.717,7.666,14.28,-0.473,-5.525,28.776,-48.152,-1.687,13.542,-14.749,-185.402,2
17.277,-21.24,-286.594,-301.027,5.577,5.804,-55.681,-26.543,-2.241,8.37,1.13,0.989,-2.61,5.192,-2.787,-20.368,33.795,23.764,6.301,11.757,19.389,7.725,-3.471,36.432,-44.518,-0.66,16.09,-9.611,-185.217,2
20.846,-23.268,-292.967,-304.312,4.034,5.798,-79.703,-30.615,1.347,11.436,4.715,5.599,-2.095,-2.498,-3.296,-13.687,38.372,31.425,9.368,17.38,24.493,12.328,-0.393,39.982,-75.211,5.488,18.123,-8.064,-200.913,2
17.239,-15.048,-297.285,-302.983,15.813,9.891,-63.23,-24.949,9.031,19.109,11.37,10.204,5.592,-4.545,3.367,-6.501,44.994,41.64,21.654,24.535,28.567,20,6.267,47.626,-72.575,16.753,24.765,-6.007,-203.274,2
7.488,-28.352,-307.746,-319.074,1.453,-5.488,-30.379,-44.391,-5.323,4.745,-2.473,-0.053,-4.66,-6.077,-5.345,-17.253,32.141,27.253,8.313,12.728,18.292,9.222,-5.522,34.771,-68.404,1.88,13.982,-19.833,-203.07,2
-3.278,-47.279,-319.221,-334.636,-19.041,-19.828,-46.742,-64.327,-19.15,-8.067,-18.865,-10.299,-21.562,-14.268,-18.66,-27.994,19.302,12.881,-11.163,-1.117,9.564,-6.669,-19.349,16.806,-80.631,-12.979,0.135,-37.232,-207.478,2
2.873,-32.888,-309.681,-319.445,-2.116,-4.951,-78.971,-40.184,-4.274,8.335,-7.575,-1.067,-9.757,-9.643,-5.834,-19.769,31.578,24.652,4.217,9.13,17.239,5.633,-7.034,24.986,-58.009,-2.208,9.357,-25.924,-205.221,2
10.554,-17.998,-295.026,-307.342,10.694,4.276,-92.724,-18.627,7.001,16.011,3.703,5.594,2.036,-1.436,1.857,-13.09,40.768,34.873,13.434,17.318,21.833,16.386,3.731,34.695,-35.409,2.918,15.495,-12.578,-202.967,2
1.835,-36.935,-307.539,-325.99,-7.247,-14.684,-59.844,-43.199,-11.449,-3.473,-11.157,-7.219,-13.848,-15.267,-19.662,-22.81,26.894,24.08,-8.096,2.443,12.077,-2.586,-10.105,19.803,-62.526,-10.405,1.135,-34.082,-213.522,2
-5.34,-54.317,-324.138,-340.521,-14.925,-24.915,-39.804,-65.697,-27.831,-12.179,-23.442,-15.921,-25.617,-30.109,-30.401,-31.497,15.085,9.711,-16.797,-6.781,5.405,-16.928,-24.439,5.951,-90.128,-19.616,-7.063,-54.541,-226.629,2
-4.822,-48.627,-322.277,-335.058,-7.225,-14.132,-65.38,-53.849,-21.144,-3.457,-16.246,-10.27,-20.981,-23.419,-22.686,-31.978,15.582,7.14,-12.682,-4.725,6.424,-14.862,-24.927,7.482,-93.112,-21.134,-2.445,-46.289,-233.062,2
-5.842,-42.431,-320.417,-328.575,-7.73,-12.069,-51.482,-44.061,-10.876,-1.405,-14.18,-6.673,-19.423,-16.735,-22.151,-30.921,19.152,12.768,-18.817,-9.843,6.418,-17.409,-23.878,10.036,-90.969,-21.113,-2.955,-33.947,-228.219,2
-6.861,-42.901,-319.072,-326.197,-12.845,-18.204,-18.643,-49.652,-11.378,-3.965,-20.826,-10.765,-19.403,-17.231,-24.69,-31.402,20.158,13.78,-19.823,-11.37,6.411,-20.465,-23.341,12.075,-84.218,-17.505,-5.002,-30.84,-211.084,2
-7.366,-40.296,-306.458,-324.334,-11.296,-14.088,-46.289,-47.553,-14.44,-2.936,-17.219,-11.267,-16.31,-17.726,-21.592,-30.859,19.113,10.692,-12.63,-4.186,11.016,-12.248,-19.732,16.161,-79.523,-13.902,0.127,-33.37,-204.213,2
-2.236,-34.62,-301.028,-315.813,-1.551,-1.266,-78.518,-31.112,-6.229,5.776,-5.419,-3.571,-12.195,-18.221,-14.398,-24.168,24.217,19.903,-3.396,3.503,19.714,-1.477,-10.491,19.219,-68.173,-6.716,6.786,-36.411,-219.378,2
8.525,-31,-308.924,-306.275,6.648,2.322,-49.238,-30.056,0.437,12.943,-3.364,1.044,-8.085,-15.641,-6.699,-16.459,29.828,27.568,1.73,7.597,20.719,1.598,-4.845,19.2,-45.563,-1.586,10.366,-34.325,-230.942,2
0.832,-42.752,-315.788,-320.314,-7.191,-16.636,-16.401,-61.789,-15.445,-2.952,-14.119,-8.691,-18.323,-17.162,-16.426,-23.615,20.577,15.245,-10.055,-1.632,8.403,-9.162,-13.549,15.595,-59.35,-12.343,1.134,-41.975,-234.297,2
-13.001,-56.029,-322.132,-344.584,-22.041,-33.013,-48.66,-79.658,-31.311,-19.855,-23.839,-17.904,-33.161,-24.83,-29.729,-35.374,8.773,9.594,-18.754,-12.901,-0.315,-16.837,-20.708,13.53,-91.566,-22.064,-9.626,-51.155,-239.186,2
-5.816,-46.239,-325.908,-339.629,-13.822,-19.148,-80.887,-53.963,-22.57,-9.589,-21.254,-12.763,-26.98,-22.755,-20.478,-31.753,15.424,20.343,-9.513,-6.228,2.247,-12.21,-15.564,12.492,-89.425,-14.357,-3.468,-38.296,-232.287,2
-4.785,-35.947,-321.996,-323.408,-9.71,-6.833,-59.801,-39.565,-14.351,-2.92,-17.134,-10.189,-20.293,-23.757,-16.359,-30.184,16.434,15.712,-14.627,-5.197,-0.317,-16.808,-19.647,4.794,-64.233,-16.392,2.17,-30.573,-222.32,2
-16.564,-47.694,-318.6,-326.67,-22.508,-19.122,-26.954,-58.481,-23.046,-13.675,-20.703,-17.863,-32.569,-37.054,-30.175,-38.351,1.56,-4.284,-32.031,-18,-8.001,-28.574,-31.41,-0.333,-73.902,-29.184,-8.078,-48.986,-232.344,2
-7.838,-50.208,-316.745,-326.856,-18.899,-21.152,-48.956,-59.447,-25.072,-9.563,-20.17,-15.284,-32.024,-34.967,-26.047,-34.214,0.534,-6.841,-28.413,-12.858,-4.407,-23.423,-28.305,6.839,-84.587,-24.031,-7.045,-50.986,-238.26,2
3.441,-36.325,-308.743,-315.258,-4.535,-8.836,-51.981,-46.067,-16.85,1.205,-12.978,-4.51,-18.672,-23.149,-14.237,-23.934,11.804,3.412,-18.138,-0.55,2.258,-12.129,-18.543,13.492,-64.522,-13.249,6.794,-35.054,-217.017,2
-7.833,-34.752,-304.336,-317.505,-9.142,-11.388,-19.141,-55.243,-15.808,-4.944,-13.477,-6.043,-22.239,-28.249,-23.445,-31.082,10.768,5.97,-19.657,-7.21,-1.843,-14.678,-20.061,12.454,-53.187,-15.285,5.763,-33.482,-207.066,2
-10.9,-40.865,-303.007,-324.872,-20.403,-19.062,-21.171,-64.409,-20.916,-12.623,-22.173,-17.307,-31.951,-34.369,-30.594,-39.248,2.048,-0.183,-26.297,-14.887,-7.989,-22.86,-27.726,9.368,-72.602,-19.88,-5.514,-38.059,-224.277,2
-1.155,-40.824,-299.63,-320.961,-20.383,-16.481,-53.425,-50.512,-19.87,-10.049,-23.687,-19.851,-30.894,-33.822,-24.928,-33.061,0.509,-2.745,-31.394,-11.286,-5.419,-25.399,-30.772,4.748,-82.263,-22.422,-4.484,-34.435,-231.225,2
-4.74,-40.271,-304.966,-318.591,-19.338,-16.464,-74.889,-42.265,-15.752,-6.965,-17.004,-15.221,-26.765,-37.374,-23.878,-30.466,7.168,4.943,-26.24,-7.689,-0.803,-19.226,-24.081,5.768,-63.738,-20.35,1.156,-29.789,-224.846,2
-10.883,-44.841,-321.567,-328.518,-22.905,-25.157,-48.686,-56.055,-21.884,-11.569,-19.548,-15.718,-27.763,-37.337,-26.416,-36.584,11.772,12.622,-18.529,-6.656,-2.852,-13.571,-18.934,9.348,-62.649,-14.182,1.155,-30.784,-236.917,2
-8.31,-54.018,-329.443,-337.923,-26.98,-32.304,-41.465,-71.368,-33.645,-21.804,-30.287,-20.825,-37.469,-31.664,-27.926,-38.084,10.223,7.999,-25.682,-11.26,-8.997,-20.218,-26.6,3.703,-89.227,-19.291,-2.432,-45.098,-252.049,2
-8.814,-59.087,-322.453,-335.536,-27.978,-30.735,-51.158,-67.198,-33.099,-23.831,-30.769,-21.317,-43.579,-27.022,-30.972,-35.997,9.701,3.38,-30.78,-14.835,-10.012,-26.345,-31.696,1.138,-89.65,-26.956,-4.991,-55.299,-239.502,2
-9.83,-49.807,-314.958,-325.467,-24.876,-24.044,-55.717,-55.348,-23.844,-15.61,-23.566,-18.734,-36.875,-25.458,-31.454,-38.522,9.691,6.963,-24.089,-11.234,-6.416,-23.245,-27.566,7.285,-63.945,-21.806,-2.425,-42.948,-224.405,2
-5.209,-44.121,-312.082,-328.215,-25.363,-21.459,-50.026,-56.317,-20.234,-13.033,-23.03,-17.691,-30.178,-30.555,-30.91,-39.508,6.095,6.956,-26.114,-13.272,-7.434,-24.246,-28.563,5.228,-63.368,-21.785,-1.398,-36.245,-226.743,2
-3.155,-53.811,-308.696,-340.182,-29.437,-23.487,-36.144,-59.335,-20.726,-15.582,-26.081,-18.185,-30.661,-30.525,-32.416,-35.37,7.114,2.85,-32.748,-17.358,-9.476,-29.857,-32.633,-0.925,-82.773,-30.984,-9.081,-49.017,-224.979,2
-7.763,-60.417,-307.875,-341.379,-30.432,-28.586,-22.788,-60.3,-26.341,-18.64,-28.617,-20.216,-33.191,-24.859,-34.945,-37.384,9.668,1.311,-33.74,-14.266,-10.491,-34.438,-37.211,-3.998,-84.227,-37.613,-15.22,-58.702,-222.705,2
-11.853,-60.869,-311.666,-335.402,-30.914,-38.291,-4.834,-73.56,-35.536,-25.281,-32.174,-22.758,-37.769,-31.494,-37.984,-43.495,5.048,-1.252,-35.755,-18.351,-11.505,-35.941,-41.272,-9.117,-74.409,-40.65,-15.204,-63.766,-230.679,2
-8.768,-56.197,-311.354,-330.456,-27.809,-35.692,4.392,-78.609,-31.402,-24.232,-27.531,-21.198,-34.145,-35.049,-32.823,-40.377,6.58,-2.276,-29.06,-19.357,-7.908,-28.22,-32.522,-3.985,-78.945,-31.9,-10.578,-56.53,-230.448,2
-3.636,-46.407,-303.358,-322.441,-20.096,-22.336,-27.888,-59.575,-21.125,-14.473,-23.405,-18.103,-27.963,-26.817,-25.618,-34.701,10.671,-0.224,-21.346,-10.116,-5.85,-20.507,-25.317,5.753,-90.137,-20.597,-6.982,-39.055,-227.144,2
-9.78,-50.459,-302.542,-324.168,-24.175,-24.875,-60.135,-53.368,-25.714,-19.582,-31.066,-22.183,-36.132,-33.45,-34.814,-38.765,2.464,-2.785,-31.059,-15.229,-13.529,-27.659,-38.1,-6.548,-80.825,-31.335,-14.147,-46.188,-241.261,2
-17.455,-59.118,-312.486,-334.09,-30.811,-33.559,-56.489,-66.122,-29.787,-25.198,-30.523,-23.698,-40.707,-38.54,-39.389,-38.726,4.511,-5.344,-31.54,-18.8,-13.003,-29.168,-36.525,-14.226,-64.863,-36.427,-17.719,-58.95,-250.242,2
-8.216,-45.739,-314.735,-322.997,-16.435,-19.694,-47.211,-57.347,-13.363,-8.267,-15.123,-13.428,-22.223,-18.521,-20.395,-26.905,23.974,5.42,-15.114,2.224,2.379,-12.745,-14.971,7.305,-72.483,-16.41,-0.283,-40.96,-229.499,2
0.502,-35.96,-306.736,-310.379,-5.66,-7.891,-43.065,-42.433,-3.616,2.5,-10.497,-6.755,-14.516,-13.379,-13.202,-24.316,24.974,10.537,-21.247,3.758,5.963,-13.245,-21.616,11.909,-83.169,-16.906,5.865,-35.796,-209.29,2
-9.233,-53.854,-314.113,-331.073,-22.561,-22.74,-30.214,-57.247,-21.031,-15.945,-25.856,-20.58,-34.994,-36.42,-33.169,-39.149,6.506,-8.429,-43.255,-23.91,-8.9,-37.823,-45.161,-14.743,-78.475,-41.992,-14.121,-58.302,-221.888,2
-14.346,-60.461,-323.533,-345.599,-33.297,-32.451,-29.672,-70.51,-31.768,-22.589,-32.49,-30.293,-42.131,-42.531,-41.333,-44.233,2.914,-19.691,-40.138,-23.374,-12.99,-40.346,-37.431,-17.29,-83.519,-42.463,-20.254,-58.244,-241.646,2
-0.5,-41.445,-306.304,-324.761,-18.406,-17.562,-30.155,-51.996,-13.806,-2.587,-16.064,-14.894,-20.06,-24.558,-25.41,-28.819,14.694,-3.79,-20.63,1.753,1.88,-17.252,-16.901,7.318,-82.411,-21.416,-2.816,-41.279,-232.695,2
1.55,-39.354,-294.726,-317.264,-12.24,-8.835,-15.267,-44.26,-4.571,1.002,-6.826,-6.17,-15.429,-21.459,-21.286,-25.204,17.753,2.874,-23.171,-2.348,4.44,-19.284,-25.081,4.237,-62.861,-19.857,-1.276,-47.898,-217.093,2
-13.821,-56.221,-316.973,-340.001,-21.962,-25.22,-27.035,-66.757,-25.571,-23.078,-27.312,-24.607,-38.98,-40.906,-38.171,-42.598,6.464,-12.498,-45.177,-25.911,-11.446,-44.88,-45.548,-21.383,-74.069,-41.867,-19.205,-57.071,-230.196,2
-14.832,-56.677,-325.366,-342.222,-23.477,-32.879,-54.673,-71.813,-35.279,-29.714,-35.994,-28.681,-44.576,-45.476,-40.182,-46.653,2.36,-15.047,-47.181,-25.373,-11.435,-43.298,-42.941,-20.337,-93.463,-46.948,-20.723,-48.817,-246.36,2
-2.009,-42.788,-304.036,-322.925,-14.744,-15.94,-42.835,-51.249,-16.8,-10.729,-15.465,-9.184,-24.039,-22.889,-19.649,-29.701,16.702,-0.175,-23.055,-6.392,7.02,-17.64,-22.406,3.25,-70.315,-25.896,-4.308,-42.621,-227.67,2
-4.056,-47.868,-308.855,-327.725,-17.291,-15.924,-11.542,-57.346,-13.198,-9.694,-12.888,-9.175,-20.429,-13.644,-14.507,-26.597,26.419,1.874,-17.909,-5.874,5.476,-15.573,-18.285,4.783,-58.974,-21.26,-5.329,-53.849,-207.975,2
-17.885,-65.239,-333.136,-343.791,-30.081,-36.913,-7.431,-80.854,-31.115,-27.103,-31.831,-24.535,-37.315,-29.512,-32.423,-39.89,17.683,-9.398,-38.384,-23.286,-10.411,-34.513,-33.636,-14.177,-84.531,-39.169,-20.693,-68.14,-222.624,2
-21.965,-62.1,-326.656,-331.664,-29.027,-34.314,-38.163,-67.966,-30.572,-25.539,-29.237,-23.486,-40.864,-38.192,-34.952,-44.461,8.444,-14.512,-43.468,-26.337,-10.401,-37.552,-38.213,-17.236,-90.594,-38.105,-21.184,-60.899,-238.795,2
-9.648,-40.008,-300.714,-306.742,-14.653,-12.251,-70.4,-38.696,-15.684,-10.144,-14.351,-16.802,-29.552,-33.03,-19.035,-34.171,15.096,-8.862,-30.105,-11.454,-0.657,-23.17,-24.343,3.273,-80.769,-21.673,-11.429,-37.785,-225.236,2
1.633,-28.698,-289.142,-299.775,-10.54,-9.165,-47.276,-42.244,-15.668,-10.134,-14.849,-16.786,-22.35,-26.337,-15.943,-23.89,26.864,-1.681,-22.903,-3.245,4.979,-12.9,-15.609,15.053,-74.029,-15.504,-8.856,-27.501,-210.154,2
-9.128,-43.013,-295.513,-315.357,-20.776,-26.062,-14.441,-63.719,-24.362,-22.419,-24.568,-18.818,-28.988,-20.163,-26.173,-31.551,22.226,-4.241,-31.077,-12.976,-0.149,-22.621,-26.352,-3.405,-71.393,-25.222,-14.483,-43.867,-219.166,2
-29.611,-66.024,-315.197,-338.095,-32.538,-40.38,-40.041,-70.315,-32.535,-30.594,-33.765,-27.509,-42.279,-32.439,-36.393,-48.938,3.761,-20.118,-47.952,-28.332,-13.468,-43.603,-47.33,-30.554,-96.425,-47.226,-26.251,-72.512,-236.877,2
-25.995,-65.958,-324.616,-335.708,-35.579,-34.705,-72.277,-60.511,-34.039,-26.465,-33.731,-31.067,-40.187,-48.8,-37.893,-45.815,1.195,-26.246,-49.953,-26.767,-13.967,-44.072,-47.795,-25.913,-110.673,-53.327,-29.299,-82.174,-236.128,2
-8.55,-45.912,-309.435,-305.146,-27.347,-18.276,-41.466,-49.692,-20.173,-16.704,-21.402,-19.765,-26.827,-38.505,-30.683,-30.4,14.002,-13.412,-32.484,-10.859,-1.146,-23.536,-27.255,-5.907,-77.774,-33.294,-15.95,-63.136,-214.887,2
-9.567,-45.866,-302.977,-298.693,-24.758,-24.405,-8.637,-57.839,-14.005,-18.224,-19.844,-18.209,-27.313,-28.22,-32.702,-33.956,11.939,-8.275,-30.403,-11.36,-3.706,-24.537,-28.252,-12.049,-66.938,-32.748,-14.909,-54.876,-208.012,2
-12.631,-58.628,-313.433,-316.325,-29.344,-35.652,-27.071,-67.515,-25.774,-25.379,-27.509,-26.9,-32.409,-38.438,-38.304,-41.094,4.242,-12.878,-41.131,-21.082,-11.899,-40.394,-42.057,-28.943,-97.61,-51.158,-27.19,-69.678,-226.248,2
-0.323,-44.225,-304.41,-302.689,-16.507,-13.075,-59.32,-41.832,-16.014,-12.033,-15.698,-17.139,-21.618,-30.203,-22.384,-27.733,18.582,-0.569,-27.77,-8.254,0.92,-27.033,-27.67,-17.131,-85.729,-37.275,-15.892,-61.924,-223.972,2
4.801,-22.664,-281.052,-279.845,-2.146,5.894,-37.743,-19.249,5.006,4.885,-0.313,-3.289,-11.862,-13.267,-4.944,-15.41,32.909,12.751,-12.373,5.587,14.239,-5.489,-9.711,0.817,-61.053,-14.696,2.567,-35.222,-197.108,2
-4.426,-31.35,-280.259,-290.836,-15.976,-11.531,-4.918,-42.283,-5.245,-6.903,-10.047,-10.971,-17.998,-24.012,-16.722,-25.129,22.629,-0.582,-25.68,-7.226,7.053,-15.73,-21.485,-4.819,-79.947,-24.927,-6.657,-37.748,-197.936,2
-5.958,-42.59,-292.786,-300.279,-25.694,-20.228,-34.627,-55.049,-20.096,-21.241,-19.771,-20.694,-24.64,-32.697,-27.463,-35.35,13.385,-12.364,-36.925,-14.391,-1.663,-29.034,-30.685,-14.548,-87.039,-36.686,-16.384,-52.567,-219.255,2
0.708,-33.326,-290.956,-283.584,-8.762,-4.327,-66.868,-31.94,-7.781,-8.924,-8.992,-13.501,-20.517,-18.832,-15.653,-25.58,22.593,0.456,-23.568,-1.569,4.998,-16.198,-22.457,-9.41,-58.775,-26.403,-3.048,-45.855,-210.838,2
4.293,-28.682,-284.518,-276.641,-3.118,-0.224,-42.722,-28.322,-0.601,-0.206,-3.86,-9.389,-14.861,-15.227,-12.051,-17.358,26.669,7.115,-17.397,3.043,13.702,-7.472,-19.361,-4.278,-47.446,-18.179,6.177,-38.637,-198.844,2
6.338,-37.874,-297.553,-289.172,-16.947,-10.982,-34.995,-45.712,-12.896,-14.038,-15.127,-18.089,-20.994,-32.118,-24.847,-28.099,13.323,-11.335,-31.212,-8.743,9.078,-20.785,-28.563,-17.081,-67.378,-26.358,-7.149,-50.894,-219.138,2
4.795,-42.96,-316.211,-297.592,-18.467,-19.68,-52.891,-49.765,-19.03,-22.221,-20.235,-22.169,-29.17,-41.82,-26.359,-35.243,4.6,-20.545,-37.329,-14.882,-0.665,-29.473,-34.682,-28.335,-93.439,-37.09,-15.851,-59.552,-222.505,2
1.716,-38.818,-305.136,-294.22,-10.764,-18.124,-20.05,-51.252,-13.888,-14.002,-13.043,-15.487,-20.944,-30.507,-13.525,-22.913,16.379,-3.106,-23.971,-6.158,3.947,-19.198,-26.963,-13.45,-100.005,-31.93,-3.54,-46.172,-191.544,2
2.227,-33.144,-282.802,-297,-12.802,-11.445,12.758,-58.373,-10.288,-10.914,-9.443,-12.91,-14.263,-15.62,-11.974,-18.279,25.584,9.193,-18.312,-0.004,10.09,-10.469,-19.764,-3.703,-87.098,-21.652,0.562,-37.417,-192.889,2
-2.899,-40.796,-295.327,-313.609,-22.011,-23.217,-19.531,-62.925,-18.475,-23.711,-21.217,-23.655,-31.155,-26.363,-27.332,-32.605,12.238,-9.772,-35.712,-13.836,0.859,-23.266,-36.138,-27.777,-82.912,-33.413,-17.882,-55.31,-224.972,2
-11.093,-51.513,-316.548,-321.493,-30.186,-40.612,-51.786,-65.424,-30.24,-34.958,-31.442,-31.316,-42.394,-47.341,-37.038,-40.257,-0.582,-25.131,-47.459,-25.606,-6.827,-38.612,-46.86,-44.656,-83.854,-48.237,-24.011,-60.89,-228.845,2
-0.323,-37.629,-301.887,-302.728,-25.033,-23.666,-18.947,-52.038,-18.426,-23.652,-19.115,-21.039,-26.47,-36.023,-26.243,-29.458,13.251,-8.712,-29.994,-11.748,4.451,-26.278,-25.296,-25.143,-62.765,-33.844,-5.544,-31.628,-203.513,2
13.51,-20.686,-278.532,-283.47,-8.101,-3.662,-3.047,-32.006,-0.989,-8.259,-4.239,-10.772,-17.735,-17.031,-12.384,-20.207,27.582,7.69,-15.619,1.072,15.205,-8.321,-12.463,-6.675,-48.87,-16.904,3.683,-21.35,-198.699,2
1.201,-32.96,-282.352,-290.871,-9.118,-19.54,-19.437,-42.22,-15.845,-19.522,-15.506,-20.495,-30.012,-30.334,-15.958,-27.36,16.284,-7.175,-28.923,-10.2,6.48,-19.071,-28.845,-13.328,-76.998,-25.084,-8.616,-52.067,-204.136,2
-16.219,-45.735,-292.315,-302.363,-22.429,-32.328,10.296,-63.183,-29.662,-33.334,-28.81,-27.646,-35.105,-49.259,-25.163,-35.529,2.948,-22.024,-38.628,-17.362,-3.772,-33.909,-35.476,-23.561,-99.975,-36.33,-15.268,-62.774,-196.759,2
-10.055,-33.906,-289.974,-294.376,-18.82,-17.951,26.167,-52.874,-12.214,-20.493,-18.535,-18.91,-24.824,-45.624,-17.454,-31.395,10.117,-11.244,-29.368,-9.148,-0.695,-27.728,-28.268,-24.562,-79.895,-35.269,-9.617,-41.194,-193.489,2
0.201,-27.725,-288.147,-286.397,-11.629,-13.835,-6.134,-38.988,-8.615,-12.788,-12.881,-18.378,-22.75,-38.918,-12.825,-29.827,17.279,-4.573,-29.339,-10.163,1.868,-25.651,-29.264,-26.587,-68.544,-34.721,-10.12,-34.493,-206.103,2
-5.434,-37.943,-289.396,-295.845,-22.376,-26.116,-28.157,-53.294,-29.099,-27.12,-26.701,-29.631,-36.047,-39.904,-31.256,-39.019,11.114,-18.4,-41.605,-19.375,-5.819,-34.847,-31.797,-29.634,-96.14,-38.273,-15.233,-42.143,-210.508,2
-6.966,-38.417,-281.934,-304.77,-30.55,-27.627,-4.051,-60.925,-28.558,-31.704,-29.748,-28.064,-39.597,-38.839,-36.86,-38.98,13.665,-17.357,-37.977,-16.794,-5.813,-31.738,-29.716,-23.969,-102.192,-35.161,-14.705,-41.588,-199.026,2
-0.811,-32.231,-274.48,-294.732,-16.175,-17.353,-16.854,-48.057,-13.672,-21.426,-16.91,-17.79,-26.75,-34.702,-15.306,-27.67,28.508,0.079,-26.156,-9.605,4.439,-21.46,-28.149,-15.236,-69.302,-29.49,-13.154,-42.059,-192.68,2
-5.421,-34.761,-283.939,-290.851,-5.913,-18.873,-10.178,-57.23,-19.806,-22.941,-16.381,-18.285,-24.674,-31.594,-10.168,-28.154,28.992,-3.508,-29.204,-11.644,4.947,-22.463,-25.559,-15.733,-58.474,-29.973,-12.116,-45.091,-196.073,2
-9.514,-37.287,-294.414,-304.905,-19.227,-29.612,22.62,-78.69,-30.032,-30.603,-23.537,-21.852,-32.846,-30.025,-23.477,-34.786,21.278,-15.287,-35.834,-14.194,-0.181,-24.49,-26.046,-14.693,-90.691,-27.381,-9.03,-41.972,-192.803,2
-0.283,-27.516,-279.775,-301.526,-22.282,-20.873,-9.678,-55.557,-17.195,-21.863,-15.317,-16.707,-26.154,-28.97,-17.819,-28.091,29.454,-5.026,-25.552,-7.008,7.504,-17.293,-24.483,-2.383,-82.916,-17.62,-5.435,-33.221,-185.95,2
2.279,-14.681,-262.589,-275.097,-2.792,2.714,-41.943,-22.714,3.315,-5.96,-1.469,-9.006,-12.807,-27.405,-2.944,-17.817,41.208,3.688,-18.355,-0.853,15.181,-11.64,-15.237,1.206,-50.045,-14.529,-1.843,-24.478,-183.715,2
-5.408,-19.789,-272.572,-277.383,-2.277,-3.949,-9.114,-38.061,-3.349,-10.052,-7.103,-12.071,-18.43,-33.525,-9.601,-25.484,30.92,-11.684,-31.656,-8.537,7.481,-21.363,-19.32,-11.603,-67.926,-24.248,-5.427,-32.651,-186.605,2
-8.989,-40.774,-291.767,-306.82,-24.304,-33.659,23.683,-70.298,-30.497,-32.584,-24.514,-24.867,-34.805,-45.787,-25.985,-41.34,13.983,-27.554,-44.432,-19.287,-4.822,-34.149,-36.207,-21.838,-100.134,-33.445,-16.18,-53.623,-201.788,2
-12.054,-43.295,-294.037,-305.488,-25.304,-33.113,-8.616,-63.055,-32.004,-35.625,-27.051,-30.477,-38.869,-46.766,-29.033,-41.299,14.994,-24.453,-40.289,-18.755,-6.866,-33.09,-37.196,-19.766,-95.423,-33.412,-19.238,-53.569,-208.246,2
-16.653,-23.784,-285.034,-282.641,-11.446,-8.489,-40.883,-33.278,-9.943,-15.609,-16.266,-20.2,-27.047,-36.473,-23.881,-31.524,25.737,-10.596,-31.54,-12.076,-1.737,-26.397,-28.449,-15.136,-62.54,-30.305,-13.071,-37.634,-193.693,2
-14.587,-23.248,-279.626,-286.457,-15.533,-8.481,-8.054,-37.344,-8.396,-15.594,-16.762,-15.57,-20.872,-34.387,-23.345,-32.004,28.273,-5.462,-31.508,-14.114,-1.222,-28.932,-30.47,-16.658,-59.915,-33.86,-16.644,-37.084,-199.135,2
-9.961,-37.569,-284.469,-298.978,-23.715,-24.866,24.229,-53.7,-22.22,-30.435,-22.893,-23.239,-28.536,-37.426,-24.346,-36.071,25.171,-13.654,-35.063,-19.223,-0.709,-30.953,-32.489,-16.641,-92.131,-35.363,-18.165,-39.096,-214.817,2
-6.877,-28.823,-279.062,-285.359,-13.445,-22.28,26.766,-52.109,-16.562,-21.183,-12.111,-17.58,-24.409,-28.167,-16.637,-26.301,28.22,-11.591,-29.905,-9.982,9.026,-21.188,-24.772,-4.329,-86.403,-22.008,-3.289,-27.274,-183.864,2
-0.723,-9.326,-255.729,-272.266,-4.21,-8.937,16.494,-45.397,-6.812,-7.842,0.708,-5.267,-10.552,-18.405,-8.423,-17.565,34.339,-1.333,-19.629,3.86,15.164,-12.457,-17.062,6.434,-63.775,-11.74,3.374,-20.074,-152.942,2
2.864,-13.415,-253.424,-288.388,-12.915,-12.515,-1.454,-46.889,-12.953,-19.617,-4.928,-10.385,-16.177,-27.608,-12.001,-24.72,32.255,-7.992,-22.683,-0.242,8.489,-15.519,-18.07,-0.745,-79.081,-19.925,-3.802,-28.251,-178.404,2
-3.799,-27.234,-276.224,-308.079,-24.173,-26.334,21.089,-57.088,-22.161,-30.356,-16.706,-21.645,-28.969,-40.389,-23.26,-31.355,20.44,-22.329,-34.443,-14.074,3.87,-23.7,-25.224,-8.429,-102.056,-27.077,-7.896,-38.469,-194.107,2
-17.627,-33.867,-288.756,-305.21,-25.685,-27.845,15.433,-64.203,-25.725,-30.326,-22.837,-26.234,-31.501,-42.397,-29.384,-34.91,10.174,-26.405,-41.581,-19.695,0.28,-29.312,-31.859,-11.494,-91.707,-31.149,-14.549,-44.578,-183.155,2
-24.782,-42.542,-295.639,-300.294,-28.734,-24.231,-16.858,-58.504,-27.749,-36.443,-27.937,-32.868,-38.642,-53.626,-29.867,-46.658,4.016,-33.038,-49.224,-26.848,-7.405,-37.992,-38.999,-26.852,-79.32,-45.975,-25.293,-50.682,-207.05,2
