Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
21.355,18.909,-174.281,-17.817,84.899,29.249,-94.73,98.637,12.783,20.413,40.722,18.991,20.809,19.289,36.819,10.619,34.564,36.414,16.315,17.977,58.542,31.402,24.533,10.867,-131.792,30.185,43.619,11.998,-31.61,0
1.866,11.206,-170.521,-28.046,80.203,16.925,-61.848,84.706,2.012,10.659,29.922,13.849,13.103,20.807,34.22,5.998,30.431,32.792,9.638,11.811,50.286,19.075,15.287,-3.489,-128.074,19.396,34.353,6.863,-32.603,0
-2.234,-2.125,-178.547,-42.874,64.241,3.075,-28.998,57.982,-5.675,0.914,24.257,7.175,7.967,13.614,20.354,-0.156,25.79,25.587,6.555,11.287,44.601,14.445,14.759,-6.559,-129.483,15.278,33.294,-4.927,-33.082,0
18.773,0.438,-182.467,-34.122,52.906,9.22,-61.244,64.584,-0.034,7.573,30.381,11.266,13.082,9.502,15.21,3.943,28.838,26.586,10.647,14.35,55.827,22.628,24.478,4.718,-137.038,22.435,42.483,-6.459,-34.586,0
22.34,11.196,-166.403,-23.842,63.1,18.432,-93.459,82.962,4.065,12.689,34.449,14.329,14.094,19.226,24.417,11.111,31.883,34.756,16.272,19.458,63.456,27.728,29.577,12.398,-129.216,27.536,43.977,-0.305,-34.552,0
8.485,5.037,-168.798,-25.355,73.795,13.291,-67.237,77.244,-4.136,4.992,30.316,6.118,2.809,11.01,24.905,3.928,23.142,23.451,8.571,11.754,52.121,17.454,20.838,0.603,-123.964,18.799,32.662,-5.94,-41.689,0
3.866,-11.874,-196.294,-35.064,66.549,0.47,-63.072,63.334,-13.354,-6.797,17.478,-3.11,-7.44,-7.444,13.097,-9.396,12.361,7.546,-9.881,-7.213,39.774,-2.031,5.448,-26.55,-134.086,-3.761,19.31,-24.889,-57.529,0
4.375,-13.911,-197.122,-51.935,50.088,-3.117,-95.284,70.443,-10.779,-7.814,9.776,-1.57,-5.383,4.859,3.862,-8.362,16.447,19.321,-14.482,-7.206,36.66,-9.713,-0.193,-39.331,-136.001,-15.028,15.192,-33.061,-64.132,0
7.956,-6.213,-174.384,-57.518,39.28,1.497,-62.401,74.471,-5.645,-0.634,17.963,6.116,3.331,25.346,3.346,2.405,27.189,30.06,-2.684,5.097,39.697,1.055,6.98,-24.435,-136.89,1.381,25.423,-21.757,-60.994,0
14.608,-9.28,-185.48,-44.653,45.388,-3.627,-29.551,48.781,-10.763,-5.244,19.994,6.11,3.84,19.173,7.441,3.939,25.112,18.76,0.392,3.043,45.805,6.689,11.071,-11.091,-159.807,12.65,32.058,-20.199,-60.933,0
