Cz,Fz,Fp1,F3,C1,C3,T7,C5,CP5,CP3,CP1,P1,P3,O1,CPz,Pz,Oz,O2,P4,P2,CP2,CP4,CP6,C6,T8,C4,C2,F4,Fp2,Label
9.663,-11.946,-79.36,-7.868,12.56,36.271,606.42,158.882,22.91,33.816,10.419,11.724,4.445,8.2,4.614,0.552,15.798,0.985,9.235,4.467,-100.583,-2.356,-19.012,-9.586,54.567,-2.934,-5.183,-40.896,-103.869,1
15.801,-6.299,-47.005,16.218,15.109,39.309,638.601,168.457,33.133,36.344,8.872,14.786,5.978,4.606,8.196,-0.986,18.343,0.984,13.836,9.073,-88.7,0.72,-13.87,-8.04,69.881,0.655,-4.153,-19.338,-70.977,1
14.761,11.638,-14.17,37.206,24.315,47.979,670.75,175.461,44.371,46.041,20.134,22.455,18.779,14.847,12.286,11.823,30.621,23.012,22.531,23.921,-75.291,13.527,-1.049,6.313,59.565,10.9,4.048,1.174,-38.118,1
11.16,23.409,18.632,41.268,26.34,54.078,637.804,176.822,40.228,49.069,24.724,20.896,19.785,15.857,13.811,11.811,29.565,24.526,27.632,23.385,-69.58,15.562,1.001,12.967,46.186,18.574,8.655,5.784,-10.928,1
20.37,26.972,37.056,52.497,25.801,52.487,665.855,171.01,40.188,45.946,20.089,19.338,16.692,5.083,17.896,6.676,23.9,9.132,29.141,17.214,-67.974,14.522,-0.024,9.88,74.829,19.58,10.695,14.487,11.624,1
31.621,37.704,49.314,71.912,34.997,59.607,697.977,176.474,57.054,56.146,29.29,30.077,27.433,13.274,24.538,19.477,33.098,21.931,33.723,26.418,-61.758,23.217,7.66,14.993,102.418,25.708,17.857,28.305,32.105,1
30.052,48.937,54.901,85.16,44.183,77.478,665.004,196.79,64.682,74.021,44.118,37.732,37.14,25.557,30.148,29.704,39.213,38.815,39.325,36.638,-51.962,29.341,11.239,20.613,90.533,36.953,26.036,27.764,35.659,1
25.411,45.814,39.989,77.391,42.09,77.913,632.063,196.593,52.321,72.41,40.488,31.547,31.467,14.26,29.094,23.526,28.415,25.968,37.748,28.917,-52.423,27.263,4.055,12.396,77.122,35.379,26.01,20.052,21.279,1
23.849,30.911,15.87,50.673,35.9,57.855,664.219,174.88,40.998,53.895,28.152,24.343,21.702,5.024,23.942,17.355,23.263,16.209,32.075,20.691,-61.592,22.625,1.49,2.137,65.775,23.561,16.762,12.347,-9.993,1
21.776,23.708,-9.249,38.839,32.278,51.138,696.343,172.143,39.42,46.668,24.538,24.318,16.557,18.852,23.405,17.85,32.462,24.389,34.605,23.232,-59.481,21.578,7.124,6.234,62.123,23.025,14.184,5.675,-38.672,1
17.656,25.734,-33.83,44.436,29.172,55.185,663.371,179.144,37.844,47.646,24.001,23.782,13.979,21.907,23.382,16.808,33.454,24.365,34.57,21.159,-55.323,21.044,5.067,7.252,94.848,24.026,15.707,8.231,-50.929,1
12.515,12.9,-56.338,24.924,20.434,37.711,695.495,159.497,28.585,35.303,14.755,16.073,6.793,5.491,11.575,8.082,21.637,14.094,20.191,6.281,-67.563,7.703,-7.745,-12.223,99.876,7.609,6.47,-0.487,-70.858,1
7.892,-7.605,-83.434,0.308,11.704,22.304,711.194,144.993,27.532,27.583,8.08,13.496,3.712,0.362,4.904,1.926,18.029,13.056,11.974,2.176,-71.594,-4.088,-12.348,-20.92,67.501,-3.158,-3.783,-26.614,-91.28,1
9.421,2.136,-96.158,10.554,18.352,43.799,678.207,168.926,42.873,47.536,21.392,25.778,21.127,10.608,17.194,13.707,29.282,22.776,26.819,17.543,-54.104,11.797,-1.578,3.692,51.552,12.215,3.393,-22.489,-81.967,1
17.096,24.163,-79.668,24.888,33.191,63.735,691.873,185.151,50.003,61.833,36.74,32.412,35.45,14.696,25.886,27.013,31.814,27.877,38.575,26.747,-46.878,27.155,6.109,17.52,84.288,27.06,14.148,7.247,-77.786,1
24.251,25.164,-72.928,27.425,35.719,59.573,702.452,181.38,45.854,54.599,32.093,24.695,25.169,10.071,21.762,21.863,22.049,20.677,33.413,21.085,-49.392,20.98,4.566,2.134,94.962,22.934,14.646,10.826,-95.639,1
28.838,24.114,-87.712,46.865,35.171,65.149,669.474,200.666,53.493,56.593,30.011,26.207,21.045,13.134,25.839,18.767,28.174,22.705,35.429,24.138,-41.658,24.033,6.61,-1.455,125.606,20.35,15.144,-2.505,-89.908,1
19.587,14.356,-104.019,43.232,27.964,60.985,701.593,194.83,48.829,51.926,26.907,25.156,21.024,12.609,19.665,16.699,33.269,26.269,32.32,22.577,-44.69,22.472,1.481,-0.941,142.899,14.694,7.957,-19.92,-89.306,1
-3.999,-17.934,-135.678,10.913,-1.266,28.649,733.679,162.36,16.505,19.599,-1.296,1.565,-7.686,-6.871,-11.093,-4.322,9.158,-0.398,6.672,-4.086,-65.138,-8.289,-21.575,-23.994,110.48,-8.887,-12.031,-51.151,-121.492,1
-2.97,-28.162,-155.522,-5.491,-11.511,17.349,700.67,150.414,10.34,12.407,-11.029,-2.023,-18.437,-13.525,-13.131,-10.465,1.976,-13.205,1.03,-9.205,-62.511,-11.867,-23.602,-25.507,78.095,-11.44,-13.556,-50.076,-140.326,1
20.599,2.605,-127.702,27.302,15.653,50.12,667.694,183.052,38.507,45.182,19.721,24.107,14.369,11.08,15.571,15.161,32.2,18.571,27.669,20.006,-38.37,18.884,-0.013,-0.891,110.804,15.212,6.437,-17.75,-112.521,1
11.357,0.553,-119.377,16.516,15.638,48.533,699.814,176.721,34.37,43.6,20.725,21.009,16.404,18.753,8.383,14.121,35.242,22.651,23.031,14.351,-37.307,9.131,-5.648,-16.771,143.481,8.024,2.332,-31.052,-122.655,1
-9.659,-29.161,-151.533,-15.776,-7.944,19.795,666.838,145.806,13.331,17.429,-5.423,-0.529,-11.277,0.291,-16.216,-12.021,10.104,-6.573,-4.657,-14.865,-52.127,-19.568,-31.258,-45.956,111.062,-23.235,-20.212,-63.297,-154.808,1
4.183,-24.521,-161.116,3.708,2.822,34.12,633.896,175.374,26.638,27.657,0.218,7.156,-1.532,-1.758,-5.953,-6.886,14.192,1.118,2.52,-4.604,-44.903,-7.765,-22.005,-29.004,78.676,-16.039,-17.117,-51.45,-145.431,1
7.253,-13.738,-146.61,17.536,9.479,42.282,666.05,180.834,30.709,33.265,6.878,10.735,6.154,0.293,-0.312,2.343,22.887,12.388,13.788,6.159,-34.099,0.44,-9.175,-16.167,84.745,-3.215,-7.367,-39.616,-135.04,1
-19.395,-29.606,-159.271,-7.072,-14.609,14.063,698.172,148.378,5.576,8.129,-13.622,-9.768,-18.955,-15.589,-20.804,-17.64,7.495,-7.092,-2.107,-13.315,-43.799,-17.491,-24.535,-36.643,110.275,-21.143,-20.679,-59.044,-149.761,1
